#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2018 06 18 16 50  46  1.5  2.1  1.72 11.43  8.33 315 1016.6  24.4  25.1 999.0 99.0 99.00
2018 06 18 17 50  67  1.6  2.5  1.50 11.43  7.92 285 1017.0  24.4  25.2 999.0 99.0 99.00
2018 06 18 18 50  54  2.3  3.2  1.49 11.43  7.95 253 1017.0  24.1  25.3 999.0 99.0 99.00
2018 06 18 19 50  68  2.0  2.7  1.66 12.90  8.49 250 1016.9  24.1  25.5 999.0 99.0 99.00
2018 06 18 20 50  70  1.9  3.1  1.34 12.90  7.67 221 1017.1  24.1  25.8 999.0 99.0 99.00
2018 06 18 21 50  47  2.0  3.1  1.67 12.90  8.32 277 1016.8  24.0  26.1 999.0 99.0 99.00
2018 06 18 22 50  48  1.2  2.3  1.60 10.81  8.01 285 1016.4  24.1  26.5 999.0 99.0 99.00
2018 06 18 23 50  73  1.4  2.6  1.40 12.12  7.88 262 1016.1  24.2  26.9 999.0 99.0 99.00
2018 06 19 00 50  78  0.8  1.8  1.47 10.00  7.85 298 1015.6  24.4  27.7 999.0 99.0 99.00
2018 06 19 01 50 317  0.6  1.5  1.58 11.43  8.02 304 1015.3  24.9  27.7 999.0 99.0 99.00
2018 06 19 02 50  16  1.0  1.9  1.39 10.81  7.79 270 1014.9  24.8  27.8 999.0 99.0 99.00
2018 06 19 03 50 358  1.0  1.9  1.49 10.81  8.02 325 1015.1  25.0  27.5 999.0 99.0 99.00
2018 06 19 04 50   8  0.9  1.7  1.47 10.00  7.89 314 1015.5  24.7  27.1 999.0 99.0 99.00
2018 06 19 05 50  17  0.9  2.1  1.36 12.12  7.93 230 1015.6  24.5  26.8 999.0 99.0 99.00
2018 06 19 06 50 357  1.5  2.1  1.39 10.81  7.80 329 1016.3  24.5  26.6 999.0 99.0 99.00
2018 06 19 07 50  45  1.1  1.7  1.33 12.12  7.89 271 1016.6  24.5  26.7 999.0 99.0 99.00
2018 06 19 08 50  23  0.7  1.4  1.27  7.69  7.73  30 1016.4  24.5  26.6 999.0 99.0 99.00
2018 06 19 09 50  79  0.8  1.4  1.26  7.69  7.64  28 1016.0  24.4  26.4 999.0 99.0 99.00
2018 06 19 10 50 215  0.3  0.9  1.33 12.12  8.20 253 1015.5  24.3  26.3 999.0 99.0 99.00
2018 06 19 11 50 132  1.7  2.5  1.28 10.00  8.19  24 1015.2  24.3  26.2 999.0 99.0 99.00
2018 06 19 12 50 137  1.8  2.9  1.35 10.81  8.11 335 1015.1  24.3  26.2 999.0 99.0 99.00
2018 06 19 13 50 148  2.4  3.3  1.28 10.81  7.92 108 1015.1  24.4  26.1 999.0 99.0 99.00
2018 06 19 14 50 137  2.8  4.1  1.45  9.09  8.19 332 1015.4  24.5  26.0 999.0 99.0 99.00
2018 06 19 15 50 141  3.2  4.4  1.26  9.09  7.84 349 1015.8  24.6  25.9 999.0 99.0 99.00
2018 06 19 16 50 146  3.6  4.5  1.20 10.81  7.96 318 1016.1  24.6  25.7 999.0 99.0 99.00
2018 06 19 17 50 157  5.6  6.7  1.34 10.81  8.13 346 1016.3  24.3  25.7 999.0 99.0 99.00
2018 06 19 18 50 157  5.8  7.1  1.23  9.09  6.99  29 1016.5  24.5  25.6 999.0 99.0 99.00
2018 06 19 19 50 179  5.6  7.2  1.31 10.81  7.62 348 1016.6  24.1  25.5 999.0 99.0 99.00
2018 06 19 20 50 193  2.2  2.7  1.33 10.00  7.93  39 1016.4  24.4  25.6 999.0 99.0 99.00
2018 06 19 21 50 198  3.0  3.7  1.21 11.43  7.77 101 1016.0  24.6  25.9 999.0 99.0 99.00
2018 06 19 22 50 195  3.2  4.0  1.22 10.00  8.15  47 1015.8  24.9  26.0 999.0 99.0 99.00
2018 06 19 23 50 197  1.6  2.6  1.21 10.00  7.87  22 1015.5  25.1  26.2 999.0 99.0 99.00
2018 06 20 00 50 206  2.1  2.8  1.29  9.09  7.40  36 1015.3  25.3  26.3 999.0 99.0 99.00
2018 06 20 01 50 214  1.3  1.9  1.29 10.00  7.30  60 1015.2  25.4  26.6 999.0 99.0 99.00
2018 06 20 02 50 216  1.2  1.7  1.20 10.00  7.46  81 1015.2  25.7  26.8 999.0 99.0 99.00
2018 06 20 03 50 215  1.4  2.1  1.14 10.00  7.42 114 1015.6  25.7  26.6 999.0 99.0 99.00
2018 06 20 04 50 173  1.5  2.3  1.13 10.00  7.46  71 1016.2  25.4  26.8 999.0 99.0 99.00
2018 06 20 05 50 155  1.9  2.5  1.16 10.00  7.60  67 1017.1  25.3  26.5 999.0 99.0 99.00
2018 06 20 06 50 150  2.8  3.7  1.19  9.09  7.75  74 1017.6  25.3  26.6 999.0 99.0 99.00
2018 06 20 07 50 159  2.5  3.2  0.92 10.00  7.13 303 1018.1  25.3  26.4 999.0 99.0 99.00
2018 06 20 08 50 150  2.2  2.9  1.08  9.09  7.56 336 1017.9  25.3  26.5 999.0 99.0 99.00
2018 06 20 09 50 155  1.6  2.3  1.09  9.09  7.62  79 1017.8  25.2  26.3 999.0 99.0 99.00
2018 06 20 10 50 111  2.3  3.3  1.12 11.43  7.95 254 1017.3  24.8  25.9 999.0 99.0 99.00
2018 06 20 11 50 138  2.4  3.1  1.16 10.00  7.80  50 1016.8  25.0  25.7 999.0 99.0 99.00
2018 06 20 12 50  45  3.1  5.4  1.19  9.09  7.76  11 1016.7  23.9  25.6 999.0 99.0 99.00
2018 06 20 13 50  46  3.1  3.7  1.09  9.09  7.40  48 1016.7  23.7  25.5 999.0 99.0 99.00
2018 06 20 14 50 134  1.1  1.7  1.10  9.09  7.42  72 1016.8  24.3  25.5 999.0 99.0 99.00
2018 06 20 15 50 140  3.4  4.2  1.13 10.00  7.34  65 1017.1  24.8  25.5 999.0 99.0 99.00
2018 06 20 16 50 136  3.3  4.8  1.19  9.09  7.28  34 1017.5  25.1  25.4 999.0 99.0 99.00
2018 06 20 17 50 143  3.7  4.6  1.18 10.00  7.53  57 1017.8  25.0  25.4 999.0 99.0 99.00
2018 06 20 18 50 149  2.7  3.6  1.18  9.09  7.29  81 1017.9  25.1  25.4 999.0 99.0 99.00
2018 06 20 19 50 141  2.3  3.1  1.16  9.09  7.24  55 1017.8  25.1  25.6 999.0 99.0 99.00
2018 06 20 20 50 122  1.6  2.3  1.35  9.09  7.73  41 1017.7  25.2  26.0 999.0 99.0 99.00
2018 06 20 21 50 103  2.3  3.2  1.19 10.00  7.41 353 1017.3  25.2  26.7 999.0 99.0 99.00
2018 06 20 22 50 102  2.5  3.2  1.10  8.33  7.19  75 1017.0  25.3  27.0 999.0 99.0 99.00
2018 06 20 23 50 109  2.6  3.7  1.18 10.00  7.59  33 1016.6  25.4  27.1 999.0 99.0 99.00
2018 06 21 00 50  72  3.2  4.1  1.17  9.09  7.39  56 1016.4  25.5  27.2 999.0 99.0 99.00
2018 06 21 01 50  79  3.1  4.3  1.18  8.33  7.41  51 1016.2  25.7  27.5 999.0 99.0 99.00
2018 06 21 02 50  70  3.5  4.5  1.21  9.09  7.25  96 1016.0  25.8  27.3 999.0 99.0 99.00
2018 06 21 03 50  82  3.8  4.7  1.14 10.81  7.17  49 1016.3  25.7  27.1 999.0 99.0 99.00
2018 06 21 04 50  79  4.5  5.5  1.20  8.33  7.20  69 1016.7  25.5  26.2 999.0 99.0 99.00
2018 06 21 05 50  77  4.8  5.8  1.11  8.33  6.54  52 1017.1  25.4  25.8 999.0 99.0 99.00
2018 06 21 06 50 118  3.9  5.2  1.17  9.09  6.55  32 1017.5  25.1  25.7 999.0 99.0 99.00
2018 06 21 07 50 106  5.1  6.1  1.17 10.00  6.41  62 1017.8  25.4  25.6 999.0 99.0 99.00
2018 06 21 08 50 110  4.6  5.7  1.14  8.33  6.20   2 1017.8  25.4  25.5 999.0 99.0 99.00
2018 06 21 09 50 145  6.2  7.2  1.14  9.09  6.18  35 1017.7  24.5  25.5 999.0 99.0 99.00
2018 06 21 10 50 163  2.4  3.0  1.16  9.09  6.45  47 1017.4  24.4  26.0 999.0 99.0 99.00
2018 06 21 11 50  84  2.6  4.0  1.12 10.00  6.56  53 1017.1  23.5  26.0 999.0 99.0 99.00
2018 06 21 12 50 131  5.4  6.5  1.19  9.09  6.17  90 1016.7  24.7  25.8 999.0 99.0 99.00
2018 06 21 13 50 118  4.6  5.6  1.16 10.00  6.01  63 1016.8  24.8  25.4 999.0 99.0 99.00
2018 06 21 14 50 124  4.5  7.1  1.11 10.00  6.12  32 1017.0  24.7  25.3 999.0 99.0 99.00
2018 06 21 15 50 126  4.5  5.9  1.12  9.09  6.29  49 1017.4  25.1  25.2 999.0 99.0 99.00
2018 06 21 16 50 123  5.0  6.1  1.15 10.00  6.39 359 1017.8  25.3  25.5 999.0 99.0 99.00
2018 06 21 17 50 103  4.6  5.6  1.16  8.33  6.08  43 1018.4  25.2  25.6 999.0 99.0 99.00
2018 06 21 18 50 107  4.2  5.4  1.16  9.09  6.00  98 1018.5  25.2  25.7 999.0 99.0 99.00
2018 06 21 19 50  99  3.9  4.8  1.14  8.33  6.02  13 1018.5  25.1  25.8 999.0 99.0 99.00
2018 06 21 20 50  88  4.7  5.6  1.18  8.33  6.36   9 1018.5  25.1  26.0 999.0 99.0 99.00
2018 06 21 21 50  80  5.4  6.3  1.13 10.00  6.10 167 1018.3  25.1  26.1 999.0 99.0 99.00
2018 06 21 22 50  78  5.9  6.7  1.12  9.09  6.03  69 1018.0  25.1  26.2 999.0 99.0 99.00
2018 06 21 23 50  78  6.1  7.1  1.17  9.09  5.71  74 1017.7  25.2  26.3 999.0 99.0 99.00
2018 06 22 00 50  79  6.3  7.4  1.14  9.09  5.52  84 1017.4  25.2  26.2 999.0 99.0 99.00
2018 06 22 01 50  74  7.3  8.3  1.21  9.09  5.56 100 1017.1  25.2  26.1 999.0 99.0 99.00
2018 06 22 02 50  74  7.6  8.8  1.21  8.33  5.44  34 1016.9  25.3  26.1 999.0 99.0 99.00
2018 06 22 03 50  80  7.5  8.7  1.14  9.09  5.11  39 1017.0  25.3  26.0 999.0 99.0 99.00
2018 06 22 04 50  78  8.1  9.9  1.27 10.81  5.02 136 1017.3  25.2  25.8 999.0 99.0 99.00
2018 06 22 05 50  76  8.6  9.9  1.30  9.09  5.03 135 1017.8  25.1  25.7 999.0 99.0 99.00
2018 06 22 06 50  83  8.6 10.0  1.27 10.00  4.60 184 1018.3  25.1  25.6 999.0 99.0 99.00
2018 06 22 07 50  79  8.2  9.5  1.31  9.09  4.85 128 1018.9  25.1  25.6 999.0 99.0 99.00
2018 06 22 08 50  87  8.6 10.0  1.37 10.00  4.88 133 1018.8  25.1  25.6 999.0 99.0 99.00
2018 06 22 09 50  94  8.2  9.6  1.49  9.09  4.96  89 1018.7  25.0  25.5 999.0 99.0 99.00
2018 06 22 10 50  91  8.2  9.9  1.50  5.88  5.01 114 1018.2  24.9  25.5 999.0 99.0 99.00
2018 06 22 11 50  90  7.6  9.7  1.42  6.25  5.11 115 1017.9  24.8  25.5 999.0 99.0 99.00
2018 06 22 12 50  91  7.3  8.6  1.57  6.25  5.36 109 1017.6  24.7  25.5 999.0 99.0 99.00
2018 06 22 13 50  91  7.2  8.7  1.52  5.56  5.23 107 1017.5  24.7  25.5 999.0 99.0 99.00
2018 06 22 14 50  89  7.2  8.2  1.57  5.88  5.39  93 1017.6  24.6  25.5 999.0 99.0 99.00
2018 06 22 15 50  87  7.3  8.4  1.53  6.25  5.20 117 1018.2  24.7  25.5 999.0 99.0 99.00
2018 06 22 16 50  81  7.3  8.7  1.50  6.25  5.18  98 1018.8  25.0  25.5 999.0 99.0 99.00
2018 06 22 17 50  90  7.7  9.0  1.52  6.25  5.22 101 1019.2  24.9  25.5 999.0 99.0 99.00
2018 06 22 18 50  93  8.0  9.1  1.53  6.25  5.23  95 1019.3  25.0  25.5 999.0 99.0 99.00
2018 06 22 19 50  92  7.1  7.8  1.48  9.09  5.30 111 1019.6  25.2  25.5 999.0 99.0 99.00
2018 06 22 20 50  80  6.5  7.9  1.44  6.25  5.38 106 1019.6  25.1  25.6 999.0 99.0 99.00
2018 06 22 21 50  92  7.7  9.1  1.47  5.88  5.15  92 1019.2  24.6  25.6 999.0 99.0 99.00
2018 06 22 22 50  87  6.9  8.9  1.59  6.25  5.34  97 1019.1  24.9  25.7 999.0 99.0 99.00
2018 06 22 23 50  84  8.0  9.4  1.56  6.25  5.51  87 1018.8  25.0  25.7 999.0 99.0 99.00
2018 06 23 00 50  85  8.1  9.6  1.52  6.25  5.27  89 1018.5  25.2  25.7 999.0 99.0 99.00
2018 06 23 01 50  80  8.2  9.6  1.58  5.88  5.31  96 1018.2  25.2  25.7 999.0 99.0 99.00
2018 06 23 02 50  80  7.8  9.3  1.70  6.67  5.42 111 1018.1  25.2  25.7 999.0 99.0 99.00
2018 06 23 03 50  82  7.8  8.9  1.73  7.14  5.33 106 1018.2  25.1  25.6 999.0 99.0 99.00
2018 06 23 04 50  77  8.2 10.0  1.89  6.67  5.56 100 1018.7  25.0  25.6 999.0 99.0 99.00
2018 06 23 05 50  76  8.6 10.0  1.83  6.67  5.36  94 1019.2  24.9  25.5 999.0 99.0 99.00
2018 06 23 06 50  80  9.7 11.2  1.95  6.67  5.53 102 1019.6  24.8  25.5 999.0 99.0 99.00
2018 06 23 07 50  79  9.1 11.0  1.88  7.69  5.39 112 1020.0  24.8  25.5 999.0 99.0 99.00
2018 06 23 08 50  87  9.3 11.0  1.92  7.69  5.44 105 1019.9  24.5  25.5 999.0 99.0 99.00
2018 06 23 09 50  87  9.0 11.0  1.95  7.14  5.52 101 1019.6  24.7  25.5 999.0 99.0 99.00
2018 06 23 10 50  85  9.7 11.5  2.00  7.69  5.61  99 1019.1  23.4  25.5 999.0 99.0 99.00
2018 06 23 11 50  76  9.5 11.3  1.87  7.14  5.35  99 1018.6  23.9  25.5 999.0 99.0 99.00
2018 06 23 12 50  81  9.3 10.9  2.10  8.33  5.57 104 1018.4  23.8  25.4 999.0 99.0 99.00
2018 06 23 13 50  69 11.0 13.4  2.11  7.69  5.75  99 1018.1  23.1  25.4 999.0 99.0 99.00
2018 06 23 14 50  62  8.7 10.1  2.20  7.69  5.79  91 1018.4  23.3  25.4 999.0 99.0 99.00
2018 06 23 15 50  76  7.9  9.7  2.30  7.69  5.88 100 1018.9  23.8  25.4 999.0 99.0 99.00
2018 06 23 16 50  82  8.3 11.1  2.26  7.69  5.74  97 1019.3  23.9  25.3 999.0 99.0 99.00
2018 06 23 17 50  77  8.3 10.1  2.23  8.33  5.70  94 1019.7  23.6  25.3 999.0 99.0 99.00
2018 06 23 18 50  60  6.2  7.7  2.08  8.33  5.78 100 1019.8  23.4  25.3 999.0 99.0 99.00
2018 06 23 19 50  73  9.0 11.0  2.14  7.69  5.87  93 1019.6  24.8  25.3 999.0 99.0 99.00
2018 06 23 20 50  69  8.9 10.6  2.34  7.69  6.12  91 1019.6  24.6  25.3 999.0 99.0 99.00
2018 06 23 21 50  69  9.4 11.6  2.14  8.33  5.86  98 1019.4  24.8  25.4 999.0 99.0 99.00
2018 06 23 22 50  74  9.3 11.1  2.14  8.33  5.89  95 1019.2  24.4  25.4 999.0 99.0 99.00
2018 06 23 23 50  69  8.7 10.2  2.23  8.33  6.08  83 1018.7  24.7  25.5 999.0 99.0 99.00
2018 06 24 00 50  69  8.2 10.1  2.06  8.33  6.14  87 1018.4  24.7  25.5 999.0 99.0 99.00
2018 06 24 01 50  75  8.5 10.0  2.10  8.33  5.96  83 1018.2  25.0  25.5 999.0 99.0 99.00
2018 06 24 02 50  74  9.0 10.6  2.01  8.33  5.90  95 1017.9  24.8  25.5 999.0 99.0 99.00
2018 06 24 03 50  73  9.3 10.8  2.25  8.33  6.11  84 1017.9  24.8  25.5 999.0 99.0 99.00
2018 06 24 04 50  73  9.2 10.6  2.14  8.33  5.94  90 1018.4  24.8  25.4 999.0 99.0 99.00
2018 06 24 05 50  69  9.5 11.5  2.10  7.69  5.76  93 1018.6  24.8  25.4 999.0 99.0 99.00
2018 06 24 06 50  70  9.3 11.1  2.24  8.33  5.89  85 1019.1  24.7  25.4 999.0 99.0 99.00
2018 06 24 07 50  74  9.6 11.5  2.17  7.69  5.89  86 1019.5  24.7  25.4 999.0 99.0 99.00
2018 06 24 08 50  72  9.1 10.6  2.18  8.33  5.78  90 1020.1  24.7  25.3 999.0 99.0 99.00
2018 06 24 09 50  76  8.8 10.6  2.39  8.33  6.04  95 1019.7  24.6  25.3 999.0 99.0 99.00
2018 06 24 10 50  73  8.9 10.4  2.26  8.33  5.93  97 1019.1  24.6  25.3 999.0 99.0 99.00
2018 06 24 11 50  77  8.4  9.6  2.25  9.09  6.08  96 1018.8  24.5  25.3 999.0 99.0 99.00
2018 06 24 12 50  68  7.8  9.5  2.29  9.09  6.09  97 1018.4  24.2  25.3 999.0 99.0 99.00
2018 06 24 13 50  64  7.4  8.8  2.07  9.09  6.11  89 1018.3  24.3  25.2 999.0 99.0 99.00
2018 06 24 14 50  60  8.2  9.8  2.01  8.33  6.12  90 1018.2  24.2  25.2 999.0 99.0 99.00
2018 06 24 15 50  70  7.8  9.1  2.06  8.33  5.98  88 1018.5  24.3  25.2 999.0 99.0 99.00
2018 06 24 16 50  61  8.9 10.4  2.16  8.33  6.04  81 1018.7  24.2  25.2 999.0 99.0 99.00
2018 06 24 17 50  65  8.7 10.0  1.97  9.09  5.89 107 1019.2  24.7  25.2 999.0 99.0 99.00
2018 06 24 18 50  75  7.6  9.1  2.09  9.09  5.71  93 1019.4  24.6  25.2 999.0 99.0 99.00
2018 06 24 19 50  69  8.7 10.0  2.16  7.69  5.79  81 1019.6  24.5  25.3 999.0 99.0 99.00
2018 06 24 20 50  69  8.1  9.7  1.96  8.33  5.75  92 1019.6  24.4  25.3 999.0 99.0 99.00
2018 06 24 21 50  69  7.8  9.1  2.24  8.33  6.19  92 1019.3  24.5  25.3 999.0 99.0 99.00
2018 06 24 22 50  70  8.4 10.2  2.07  8.33  5.94  82 1018.9  24.4  25.4 999.0 99.0 99.00
2018 06 24 23 50  64  8.2  9.7  2.07  9.09  5.99  90 1018.4  24.5  25.4 999.0 99.0 99.00
2018 06 25 00 50  66  8.0  9.9  2.00  8.33  5.78  74 1018.2  24.6  25.4 999.0 99.0 99.00
2018 06 25 01 50  67  7.4  9.2  2.03  8.33  5.94  92 1018.0  24.6  25.4 999.0 99.0 99.00
2018 06 25 02 50  70  7.8  9.3  2.00  7.69  5.82  82 1017.6  24.7  25.4 999.0 99.0 99.00
2018 06 25 03 50  72  7.9  9.2  2.01  8.33  5.90  78 1017.9  24.4  25.4 999.0 99.0 99.00
2018 06 25 04 50  76  8.4  9.8  1.95  8.33  5.59  70 1018.2  24.5  25.3 999.0 99.0 99.00
2018 06 25 05 50  71  8.0  9.4  1.90  9.09  5.79 100 1018.6  24.5  25.3 999.0 99.0 99.00
2018 06 25 06 50  73  8.1  9.6  1.83  8.33  5.75  80 1019.1  24.5  25.3 999.0 99.0 99.00
2018 06 25 07 50  70  8.2  9.5  1.88  8.33  5.75  84 1019.3  24.3  25.3 999.0 99.0 99.00
2018 06 25 08 50  76  8.5 10.7  1.83  8.33  5.53  86 1019.3  23.1  25.3 999.0 99.0 99.00
2018 06 25 09 50  82 10.1 12.4  1.82  8.33  5.59  89 1018.6  23.2  25.3 999.0 99.0 99.00
2018 06 25 10 50  66  7.6  9.5  2.02  8.33  5.89  99 1018.3  23.3  25.3 999.0 99.0 99.00
2018 06 25 11 50  78 10.2 12.5  1.93  6.67  5.66  66 1017.5  22.9  25.3 999.0 99.0 99.00
2018 06 25 12 50  86  9.2 11.2  2.01  8.33  5.76 100 1017.4  23.3  25.2 999.0 99.0 99.00
2018 06 25 13 50  75  4.4  6.1  1.84  6.67  5.50  73 1017.3  23.4  25.2 999.0 99.0 99.00
2018 06 25 14 50  64  8.9 11.7  1.84  7.69  5.83  74 1017.1  23.8  25.2 999.0 99.0 99.00
2018 06 25 15 50  70  9.6 11.7  2.01  7.69  5.64  70 1017.5  23.7  25.2 999.0 99.0 99.00
2018 06 25 16 50  69  8.7 10.4  2.09  7.69  5.66  74 1017.9  24.5  25.2 999.0 99.0 99.00
2018 06 25 17 50  50  9.4 11.2  2.01  6.67  5.48  76 1018.4  23.9  25.2 999.0 99.0 99.00
2018 06 25 18 50  61  8.7 10.3  2.06  7.69  5.62  61 1018.4  24.5  25.3 999.0 99.0 99.00
2018 06 25 19 50  70  8.2  9.7  1.93  7.14  5.47  66 1018.5  24.4  25.3 999.0 99.0 99.00
2018 06 25 20 50  73  7.8  9.2  2.16  7.14  5.68  79 1018.5  24.6  25.3 999.0 99.0 99.00
2018 06 25 21 50  78  8.4 10.4  2.01  7.14  5.59  68 1018.3  24.7  25.4 999.0 99.0 99.00
2018 06 25 22 50  77  7.4  9.0  1.94  7.69  5.71  81 1017.9  24.4  25.4 999.0 99.0 99.00
2018 06 25 23 50  78  8.0 10.0  1.95  8.33  5.73  89 1017.7  24.6  25.4 999.0 99.0 99.00
2018 06 26 00 50  83  8.0 10.1  1.97  7.69  5.78  81 1017.3  24.8  25.4 999.0 99.0 99.00
2018 06 26 01 50  76 10.1 12.3  2.00  7.69  5.94  71 1016.8  24.2  25.4 999.0 99.0 99.00
2018 06 26 02 50  83  8.6 10.1  1.99  7.69  5.69  71 1016.7  24.8  25.4 999.0 99.0 99.00
2018 06 26 03 50  76  8.2  9.8  1.91  7.69  5.68  65 1016.9  24.9  25.4 999.0 99.0 99.00
2018 06 26 04 50  75  8.5  9.9  2.01  7.69  5.66  71 1017.3  24.7  25.4 999.0 99.0 99.00
2018 06 26 05 50  80  8.3  9.7  2.10  7.69  5.88  72 1018.1  24.9  25.4 999.0 99.0 99.00
2018 06 26 06 50  82  9.4 11.0  2.16  7.69  5.98  66 1018.5  24.7  25.3 999.0 99.0 99.00
2018 06 26 07 50  80  9.0 10.7  2.28  7.69  5.92  68 1018.9  24.8  25.3 999.0 99.0 99.00
2018 06 26 08 50  79  7.8  9.1  2.06  7.69  5.79  63 1019.1  24.7  25.3 999.0 99.0 99.00
2018 06 26 09 50  78  7.6  8.9  1.98  8.33  5.93  78 1019.1  24.8  25.3 999.0 99.0 99.00
2018 06 26 10 50  79  7.4  9.5  2.14  8.33  6.01  82 1018.5  24.9  25.3 999.0 99.0 99.00
2018 06 26 11 50  75  8.1 10.0  1.92  7.69  6.00  72 1018.1  24.5  25.3 999.0 99.0 99.00
2018 06 26 12 50  82  9.9 11.7  2.16  8.33  6.24  72 1017.9  24.0  25.3 999.0 99.0 99.00
2018 06 26 13 50  69  8.7 10.0  1.91  7.69  5.99  68 1017.9  24.3  25.3 999.0 99.0 99.00
2018 06 26 14 50  73  8.8 10.8  1.91  7.69  5.83  65 1018.0  24.1  25.3 999.0 99.0 99.00
2018 06 26 15 50  65 10.4 12.2  1.98  7.69  5.87  50 1018.2  24.0  25.3 999.0 99.0 99.00
2018 06 26 16 50  73  8.7 10.4  1.88  7.69  5.69  59 1018.6  24.6  25.3 999.0 99.0 99.00
2018 06 26 17 50  82  8.9 10.8  2.00  7.14  5.83  72 1018.9  24.8  25.3 999.0 99.0 99.00
2018 06 26 18 50  78  8.3 10.0  1.93  7.69  5.71  61 1019.2  24.8  25.3 999.0 99.0 99.00
2018 06 26 19 50  82  8.9 10.2  2.03  7.69  5.65  57 1019.2  25.0  25.3 999.0 99.0 99.00
2018 06 26 20 50  73  8.8 10.4  1.98  7.14  5.73  65 1019.3  24.8  25.4 999.0 99.0 99.00
2018 06 26 21 50  81  8.2  9.6  2.07  7.14  5.76  55 1019.2  24.7  25.4 999.0 99.0 99.00
2018 06 26 22 50  76  7.4  9.1  2.16  7.14  5.82  65 1019.0  24.5  25.4 999.0 99.0 99.00
2018 06 26 23 50  77  8.5 10.2  2.17  7.69  6.04  72 1018.3  24.8  25.4 999.0 99.0 99.00
2018 06 27 00 50  74  7.9  9.6  1.95  8.33  5.64  86 1018.1  25.0  25.4 999.0 99.0 99.00
2018 06 27 01 50  76  8.6 10.3  2.23  7.69  6.20  60 1017.8  25.1  25.4 999.0 99.0 99.00
2018 06 27 02 50  73  8.4 10.2  2.12  7.69  6.02  67 1017.7  24.9  25.4 999.0 99.0 99.00
2018 06 27 03 50  64  8.9 10.5  2.25  8.33  6.05  54 1017.6  24.1  25.4 999.0 99.0 99.00
2018 06 27 04 50  78  8.9 13.3  2.11  8.33  5.81  54 1018.1  24.2  25.3 999.0 99.0 99.00
2018 06 27 05 50  81 12.0 14.5  2.27  7.69  5.86  71 1018.5  23.3  25.3 999.0 99.0 99.00
2018 06 27 06 50  72  8.0  9.3  2.19  7.14  5.78  76 1019.2  23.7  25.3 999.0 99.0 99.00
2018 06 27 07 50  67 10.6 12.3  2.31  8.33  5.89  62 1019.1  24.6  25.2 999.0 99.0 99.00
2018 06 27 08 50  70 10.1 12.1  2.38  8.33  5.93  61 1019.0  24.7  25.1 999.0 99.0 99.00
2018 06 27 09 50  71  9.6 11.6  2.54  8.33  5.98  73 1018.9  24.6  25.1 999.0 99.0 99.00
2018 06 27 10 50  74 10.1 12.3  2.45  8.33  6.02  58 1018.5  24.6  25.0 999.0 99.0 99.00
2018 06 27 11 50  77  8.9 11.1  2.61  8.33  6.19  59 1018.0  24.4  25.0 999.0 99.0 99.00
2018 06 27 12 50  71  9.7 12.1  2.48  8.33  6.15  55 1017.9  24.3  25.0 999.0 99.0 99.00
2018 06 27 13 50  69  9.2 11.3  2.56  8.33  6.14  62 1018.1  23.3  25.0 999.0 99.0 99.00
2018 06 27 14 50  79  8.9 12.6  2.59  8.33  6.17  71 1018.1  23.6  24.9 999.0 99.0 99.00
2018 06 27 15 50  72  9.3 11.1  2.59  8.33  6.09  54 1018.3  24.6  24.9 999.0 99.0 99.00
2018 06 27 16 50  81 10.4 12.3  2.74  9.09  6.33  62 1018.7  24.5  24.9 999.0 99.0 99.00
2018 06 27 17 50  71 10.5 12.4  2.67  8.33  6.30  66 1019.0  24.8  24.9 999.0 99.0 99.00
2018 06 27 18 50  81  9.9 11.6  2.73  8.33  6.18  71 1019.0  24.8  25.0 999.0 99.0 99.00
2018 06 27 19 50  63  9.0 10.7  2.63  9.09  6.08  60 1019.4  24.0  25.0 999.0 99.0 99.00
2018 06 27 20 50  74  9.6 11.7  2.40  9.09  6.15  56 1019.4  24.3  25.0 999.0 99.0 99.00
2018 06 27 21 50  72  9.1 10.6  2.76  8.33  6.40  63 1019.1  24.3  25.0 999.0 99.0 99.00
2018 06 27 22 50  75  9.3 10.6  2.44  8.33  6.31  62 1018.9  24.6  25.0 999.0 99.0 99.00
2018 06 27 23 50  75  9.2 10.6  2.42  8.33  6.27  65 1018.5  24.6  25.1 999.0 99.0 99.00
2018 06 28 00 50  71  9.1 11.1  2.50  9.09  6.43  56 1018.2  24.6  25.1 999.0 99.0 99.00
2018 06 28 01 50  73  9.1 10.7  2.27  8.33  6.23  69 1018.1  24.7  25.1 999.0 99.0 99.00
2018 06 28 02 50  68  8.6 10.4  2.17  8.33  6.17  59 1018.0  24.7  25.1 999.0 99.0 99.00
2018 06 28 03 50  70  9.9 12.0  2.32  8.33  6.30  58 1017.9  24.5  25.0 999.0 99.0 99.00
2018 06 28 04 50  70  9.7 11.6  2.31  7.69  6.22  64 1018.2  24.3  25.0 999.0 99.0 99.00
2018 06 28 05 50  67  9.4 11.0  2.43  8.33  6.29  58 1018.7  23.9  25.0 999.0 99.0 99.00
2018 06 28 06 50  70  9.5 11.9  2.36  9.09  6.01  56 1018.9  23.9  25.0 999.0 99.0 99.00
2018 06 28 07 50  67  8.6 10.3  2.28  9.09  6.12  48 1019.5  23.7  25.0 999.0 99.0 99.00
